Year,Country / territory of asylum/residence,Origin,RSD procedure type / level,Tota pending start-year,of which UNHCR-assisted(start-year),Applied during year,decisions_recognized,decisions_other,Rejected,Otherwise closed,Total decisions,Total pending end-year,of which UNHCR-assisted(end-year)
2013,Denmark,Morocco,G / AR,2.0,0,16,0,0,10,0,10,6,0
2013,Spain,Morocco,G / FI,35.0,0,46,2,1,17,0,20,24,0
2013,Finland,Morocco,G / FI,12.0,0,70,2,1,15,68,86,18,0
2013,Finland,Morocco,G / RA,0.0,0,6,0,0,0,0,,0,0
2013,France,Morocco,G / RA,0.0,0,3,0,0,0,0,,0,0
2013,France,Morocco,G / FI,0.0,0,210,19,3,83,0,105,118,0
2013,France,Morocco,G / AR,32.0,0,33,8,4,36,5,53,13,0
2013,United Kingdom,Morocco,G / FI,45.0,0,72,7,9,30,7,53,63,0
2013,United Kingdom,Morocco,G / RA,0.0,0,4,0,0,0,1,1,0,0
2013,United Kingdom,Morocco,G / AR,0.0,0,24,4,0,15,0,19,0,0
2013,Georgia,Morocco,G / FA,2.0,2,3,0,0,1,3,4,1,1
2013,Greece,Morocco,G / FI,0.0,0,114,1,0,142,45,188,65,0
2013,Greece,Morocco,G / AR,0.0,0,91,5,2,24,0,31,220,0
2013,Croatia,Morocco,G / FI,4.0,4,62,0,0,29,30,59,7,7
2013,Croatia,Morocco,G / JR,0.0,0,13,0,0,11,0,11,2,2
2013,Hungary,Morocco,G / FI,22.0,0,494,0,0,255,212,467,7,0
2013,Hungary,Morocco,G / RA,0.0,0,2,0,0,0,0,,0,0
2013,Ireland,Morocco,G / FI,0.0,0,3,0,0,0,2,2,1,0
2013,Ireland,Morocco,G / AR,3.0,0,0,1,0,2,0,3,0,0
2013,Ireland,Morocco,G / SP,18.0,0,1,0,0,1,0,1,18,0
2013,Iceland,Morocco,G / FI,1.0,0,1,0,0,0,0,,0,0
2013,Italy,Morocco,G / FI,109.0,0,307,9,78,247,0,334,41,0
2013,Italy,Morocco,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Liechtenstein,Morocco,G / FI,0.0,0,3,0,0,0,3,3,0,0
2013,Lithuania,Morocco,G / FI,0.0,0,1,0,0,1,0,1,0,0
2013,Luxembourg,Morocco,G / FI,8.0,0,25,0,0,7,8,15,19,0
2013,Luxembourg,Morocco,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Luxembourg,Morocco,G / JR,0.0,0,1,0,0,0,0,,0,0
2013,Latvia,Morocco,G / FI,0.0,0,1,0,0,0,0,,1,0
2013,Malta,Morocco,G / FI,0.0,0,12,0,4,7,0,11,0,0
2013,Malta,Morocco,G / AR,0.0,0,0,0,0,7,0,7,0,0
2013,Montenegro,Morocco,G / FA,13.0,6,287,0,0,84,216,300,0,0
2013,Netherlands,Morocco,G / JR,0.0,0,0,0,0,3,0,3,0,0
2013,Netherlands,Morocco,G / FI,0.0,0,69,0,2,45,16,63,0,0
2013,Netherlands,Morocco,G / RA,0.0,0,9,0,0,0,0,,0,0
2013,Norway,Morocco,G / FI,0.0,0,111,2,2,36,100,140,27,0
2013,Norway,Morocco,G / AR,57.0,0,97,1,0,127,5,133,16,0
2013,Norway,Morocco,G / RA,0.0,0,6,0,0,0,0,,0,0
2013,Poland,Morocco,G / FI,1.0,0,3,0,0,0,3,3,3,0
2013,Portugal,Morocco,G / FI,2.0,0,15,0,0,0,11,11,6,0
2013,Romania,Morocco,G / FI,1.0,1,6,1,0,10,2,13,1,1
2013,Romania,Morocco,G / RA,0.0,0,9,0,0,0,0,,0,0
2013,Slovenia,Morocco,G / FI,5.0,0,9,1,0,6,7,14,0,0
2013,Sweden,Morocco,G / FI,148.0,0,648,14,24,201,169,408,256,0
2013,Sweden,Morocco,G / AR,38.0,0,184,0,3,144,24,171,53,0
2013,Turkey,Morocco,U / FI,16.0,16,43,3,0,5,0,8,51,51
2013,Turkey,Morocco,U / AR,0.0,0,7,0,0,2,2,4,3,3
2013,Ukraine,Rep. of Moldova,G / FI,1.0,1,1,0,0,0,0,,2,0
2013,Austria,Rep. of Moldova,G / FA,75.0,0,35,1,1,22,19,43,68,0
2013,Azerbaijan,Rep. of Moldova,G / FI,0.0,0,2,0,0,0,0,,2,2
2013,Azerbaijan,Rep. of Moldova,U / FI,0.0,0,2,0,0,0,0,,2,2
2013,Belgium,Rep. of Moldova,G / FI,6.0,0,10,1,0,10,0,11,3,0
2013,Belgium,Rep. of Moldova,G / RA,0.0,0,5,0,0,0,0,,0,0
2013,Belgium,Rep. of Moldova,G / JR,0.0,0,0,0,0,2,0,2,0,0
2013,Bulgaria,Rep. of Moldova,G / FI,5.0,0,0,0,0,0,0,,5,5
2013,Bosnia and Herzegovina,Rep. of Moldova,G / FI,1.0,1,0,0,0,0,1,1,0,0
2013,Belarus,Rep. of Moldova,G / FI,0.0,0,2,0,0,0,2,2,0,0
2013,Switzerland,Rep. of Moldova,G / FI,8.0,0,13,0,2,0,20,22,3,0
2013,Switzerland,Rep. of Moldova,G / RA,0.0,0,2,0,0,0,0,,0,0
2013,Switzerland,Rep. of Moldova,G / AR,3.0,0,0,0,2,1,0,3,0,0
2013,Cyprus,Rep. of Moldova,G / FI,0.0,0,4,4,0,0,0,4,0,0
2013,Cyprus,Rep. of Moldova,G / AR,2.0,0,0,0,0,0,0,,2,0
2013,Germany,Rep. of Moldova,G / NA,25.0,0,68,0,2,22,6,30,63,0
2013,Germany,Rep. of Moldova,G / RA,2.0,0,4,0,0,0,2,2,4,0
2013,Germany,Rep. of Moldova,G / JR,8.0,0,0,0,0,0,0,,0,0
2013,Denmark,Rep. of Moldova,G / FI,0.0,0,3,0,0,1,0,1,0,0
2013,Spain,Rep. of Moldova,G / FI,0.0,0,0,0,0,1,0,1,0,0
2013,Finland,Rep. of Moldova,G / FI,1.0,0,0,0,6,0,0,6,0,0
2013,France,Rep. of Moldova,G / RA,0.0,0,3,0,0,0,0,,0,0
2013,France,Rep. of Moldova,G / FI,0.0,0,54,0,0,0,0,,8,0
2013,France,Rep. of Moldova,G / AR,105.0,0,22,0,2,117,4,123,16,0
2013,United Kingdom,Rep. of Moldova,G / FI,1.0,0,3,0,0,1,1,2,3,0
2013,United Kingdom,Rep. of Moldova,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,United Kingdom,Rep. of Moldova,G / AR,0.0,0,1,1,0,0,0,1,0,0
2013,Greece,Rep. of Moldova,G / FI,0.0,0,22,0,0,35,30,65,23,0
2013,Greece,Rep. of Moldova,G / AR,0.0,0,25,0,0,5,0,5,125,0
2013,Hungary,Rep. of Moldova,G / FI,0.0,0,10,0,0,0,7,7,4,0
2013,Ireland,Rep. of Moldova,G / FI,3.0,0,3,0,0,3,3,6,0,0
2013,Ireland,Rep. of Moldova,G / AR,2.0,0,6,0,0,4,0,4,4,0
2013,Ireland,Rep. of Moldova,G / SP,89.0,0,3,0,0,20,2,22,70,0
2013,Iceland,Rep. of Moldova,G / AR,1.0,0,0,0,1,0,0,1,0,0
2013,Italy,Rep. of Moldova,G / FI,4.0,0,6,1,2,8,0,11,1,0
2013,Luxembourg,Rep. of Moldova,G / FI,2.0,0,0,2,0,0,0,2,0,0
2013,Netherlands,Rep. of Moldova,G / FI,0.0,0,2,0,0,1,1,2,0,0
2013,Norway,Rep. of Moldova,G / FI,1.0,0,7,0,4,1,2,7,0,0
2013,Norway,Rep. of Moldova,G / AR,0.0,0,6,0,0,6,0,6,0,0
2013,Poland,Rep. of Moldova,G / FI,0.0,0,7,1,0,3,1,5,4,0
2013,Poland,Rep. of Moldova,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Poland,Rep. of Moldova,G / AR,0.0,0,0,0,0,1,1,2,0,0
2013,Romania,Rep. of Moldova,G / FI,0.0,0,13,0,0,12,2,14,1,1
2013,Romania,Rep. of Moldova,G / RA,0.0,0,2,0,0,0,0,,0,0
2013,Slovakia,Rep. of Moldova,G / FI,0.0,0,0,0,0,4,5,9,0,0
2013,Slovakia,Rep. of Moldova,G / RA,0.0,0,5,0,0,0,0,,0,0
2013,Sweden,Rep. of Moldova,G / FI,10.0,0,24,0,0,14,8,22,5,0
2013,Sweden,Rep. of Moldova,G / AR,4.0,0,9,0,0,9,0,9,3,0
2013,Belgium,Madagascar,G / FI,2.0,0,4,0,0,0,0,,6,0
2013,Belgium,Madagascar,G / JR,0.0,0,0,0,0,0,1,1,0,0
2013,Switzerland,Madagascar,G / FI,0.0,0,1,1,0,0,0,1,0,0
2013,Germany,Madagascar,G / JR,2.0,0,0,0,0,0,0,,0,0
2013,France,Madagascar,G / RA,0.0,0,5,0,0,0,0,,0,0
2013,France,Madagascar,G / FI,0.0,0,122,0,0,0,0,,94,0
2013,France,Madagascar,G / AR,89.0,0,36,1,1,86,20,108,17,0
2013,United Kingdom,Madagascar,G / FI,0.0,0,1,0,0,0,1,1,0,0
2013,Greece,Madagascar,G / FI,0.0,0,1,0,0,1,1,2,2,0
2013,Greece,Madagascar,G / AR,0.0,0,0,0,0,0,0,,1,0
2013,Hungary,Madagascar,G / FI,0.0,0,10,0,0,1,8,9,1,0
2013,Italy,Madagascar,G / FI,1.0,0,4,0,2,0,0,2,3,0
2013,Luxembourg,Madagascar,G / FI,0.0,0,0,0,0,0,1,1,0,0
2013,Sweden,Madagascar,G / FI,0.0,0,4,0,0,0,2,2,3,0
2013,Sweden,Madagascar,G / AR,0.0,0,0,0,0,1,0,1,0,0
2013,United Kingdom,Maldives,G / FI,0.0,0,3,3,0,0,0,3,0,0
2013,Sweden,Maldives,G / FI,0.0,0,1,0,0,0,0,,1,0
2013,Belgium,Mexico,G / FI,0.0,0,8,2,0,0,0,2,3,0
2013,Belgium,Mexico,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Switzerland,Mexico,G / FI,1.0,0,1,0,0,2,0,2,2,0
2013,Germany,Mexico,G / NA,8.0,0,0,0,7,1,0,8,0,0
2013,Germany,Mexico,G / JR,2.0,0,0,0,0,0,0,,3,0
2013,Denmark,Mexico,G / FI,0.0,0,1,0,0,1,0,1,0,0
2013,Denmark,Mexico,G / AR,0.0,0,1,0,0,0,0,,1,0
2013,Spain,Mexico,G / FI,10.0,0,20,0,0,7,0,7,5,0
2013,Finland,Mexico,G / FI,6.0,0,0,0,0,4,1,5,1,0
2013,France,Mexico,G / FI,0.0,0,5,0,0,0,0,,6,0
2013,France,Mexico,G / AR,1.0,0,2,1,0,1,0,2,1,0
2013,United Kingdom,Mexico,G / FI,6.0,0,10,1,0,4,3,8,5,0
2013,United Kingdom,Mexico,G / AR,0.0,0,4,0,0,4,0,4,0,0
2013,Italy,Mexico,G / FI,1.0,0,1,0,1,0,0,1,0,0
2013,Luxembourg,Mexico,G / FI,0.0,0,0,0,0,0,2,2,0,0
2013,Luxembourg,Mexico,G / JR,0.0,0,0,5,0,0,0,5,0,0
2013,Netherlands,Mexico,G / FI,0.0,0,2,0,0,1,1,2,0,0
2013,Norway,Mexico,G / FI,5.0,0,1,0,0,1,1,2,0,0
2013,Norway,Mexico,G / AR,4.0,0,1,0,0,4,1,5,0,0
2013,Sweden,Mexico,G / FI,5.0,0,15,0,0,11,1,12,8,0
2013,Sweden,Mexico,G / AR,2.0,0,11,0,0,11,1,12,3,0
2013,Luxembourg,Marshall Islands,G / FI,0.0,0,0,0,0,3,0,3,0,0
2013,Austria,The former Yugoslav Republic of Macedonia,G / FA,132.0,0,170,0,0,121,16,137,162,0
2013,Belgium,The former Yugoslav Republic of Macedonia,G / FI,13.0,0,168,15,0,177,1,193,11,0
2013,Belgium,The former Yugoslav Republic of Macedonia,G / RA,0.0,0,228,0,0,0,45,45,0,0
2013,Belgium,The former Yugoslav Republic of Macedonia,G / JR,0.0,0,0,0,0,8,2,10,0,0
2013,Bulgaria,The former Yugoslav Republic of Macedonia,G / FI,2.0,0,0,0,0,0,0,,2,2
2013,Switzerland,The former Yugoslav Republic of Macedonia,G / FI,127.0,0,76,0,7,129,76,212,94,0
2013,Switzerland,The former Yugoslav Republic of Macedonia,G / RA,0.0,0,39,0,0,0,0,,0,0
2013,Switzerland,The former Yugoslav Republic of Macedonia,G / AR,53.0,0,170,0,1,77,86,164,59,0
2013,Germany,The former Yugoslav Republic of Macedonia,G / NA,463.0,0,6208,4,10,3527,439,3980,2714,0
2013,Germany,The former Yugoslav Republic of Macedonia,G / RA,398.0,0,3210,2,1,354,2063,2420,1203,0
2013,Germany,The former Yugoslav Republic of Macedonia,G / JR,2939.0,0,0,0,0,0,0,,2034,0
2013,Denmark,The former Yugoslav Republic of Macedonia,G / FI,1.0,0,31,0,0,16,0,16,0,0
2013,Denmark,The former Yugoslav Republic of Macedonia,G / AR,0.0,0,1,0,0,0,0,,0,0
2013,Spain,The former Yugoslav Republic of Macedonia,G / FI,5.0,0,5,0,0,1,0,1,5,0
2013,Finland,The former Yugoslav Republic of Macedonia,G / FI,11.0,0,12,0,0,18,5,23,0,0
2013,France,The former Yugoslav Republic of Macedonia,G / RA,0.0,0,8,0,0,0,0,,0,0
2013,France,The former Yugoslav Republic of Macedonia,G / FI,0.0,0,339,3,3,286,0,292,20,0
2013,France,The former Yugoslav Republic of Macedonia,G / AR,189.0,0,231,1,13,299,29,342,98,0
2013,United Kingdom,The former Yugoslav Republic of Macedonia,G / FI,8.0,0,3,0,1,0,1,2,8,0
2013,United Kingdom,The former Yugoslav Republic of Macedonia,G / AR,0.0,0,1,0,0,1,0,1,0,0
2013,Greece,The former Yugoslav Republic of Macedonia,G / FI,0.0,0,1,0,0,3,0,3,1,0
2013,Greece,The former Yugoslav Republic of Macedonia,G / AR,0.0,0,0,0,0,0,0,,4,0
2013,Croatia,The former Yugoslav Republic of Macedonia,G / FI,0.0,0,4,0,0,0,3,3,1,1
2013,Croatia,The former Yugoslav Republic of Macedonia,G / JR,1.0,1,0,0,0,1,0,1,0,0
2013,Hungary,The former Yugoslav Republic of Macedonia,G / FI,0.0,0,11,0,0,1,9,10,0,0
2013,Ireland,The former Yugoslav Republic of Macedonia,G / AR,1.0,0,0,0,0,1,0,1,0,0
2013,Ireland,The former Yugoslav Republic of Macedonia,G / SP,0.0,0,1,0,0,0,0,,1,0
2013,Iceland,The former Yugoslav Republic of Macedonia,G / AR,4.0,0,2,0,4,0,1,5,1,0
2013,Iceland,The former Yugoslav Republic of Macedonia,G / FI,0.0,0,2,0,0,2,1,3,0,0
2013,Italy,The former Yugoslav Republic of Macedonia,G / FI,26.0,0,19,0,17,10,0,27,2,0
2013,Luxembourg,The former Yugoslav Republic of Macedonia,G / FI,28.0,0,33,0,0,26,13,39,26,0
2013,Luxembourg,The former Yugoslav Republic of Macedonia,G / JR,0.0,0,48,0,0,0,0,,0,0
2013,Netherlands,The former Yugoslav Republic of Macedonia,G / JR,0.0,0,0,0,0,1,0,1,0,0
2013,Netherlands,The former Yugoslav Republic of Macedonia,G / FI,0.0,0,125,0,0,106,7,113,0,0
2013,Netherlands,The former Yugoslav Republic of Macedonia,G / RA,0.0,0,5,0,0,0,0,,0,0
2013,Norway,The former Yugoslav Republic of Macedonia,G / FI,0.0,0,34,0,0,28,7,35,0,0
2013,Norway,The former Yugoslav Republic of Macedonia,G / AR,3.0,0,20,0,0,9,3,12,11,0
2013,Norway,The former Yugoslav Republic of Macedonia,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Portugal,The former Yugoslav Republic of Macedonia,G / FI,3.0,0,0,0,0,0,0,,3,0
2013,Slovakia,The former Yugoslav Republic of Macedonia,G / FI,0.0,0,1,0,0,0,1,1,0,0
2013,Sweden,The former Yugoslav Republic of Macedonia,G / FI,207.0,0,463,1,6,320,120,447,112,0
2013,Sweden,The former Yugoslav Republic of Macedonia,G / AR,129.0,0,236,0,0,299,17,316,78,0
2013,Turkey,Mali,U / RA,0.0,0,1,0,0,0,0,,1,1
2013,Ukraine,Mali,G / FI,0.0,0,1,0,0,1,0,1,0,0
2013,Ukraine,Mali,G / AR,6.0,5,0,0,0,0,0,,6,0
2013,Armenia,Mali,G / JR,1.0,1,0,0,0,0,0,,1,1
2013,Austria,Mali,G / FA,34.0,0,31,2,4,23,3,32,35,0
2013,Belgium,Mali,G / FI,95.0,0,144,6,1,46,7,60,143,0
2013,Belgium,Mali,G / RA,0.0,0,5,0,0,0,2,2,0,0
2013,Belgium,Mali,G / JR,0.0,0,0,0,0,3,0,3,0,0
2013,Bulgaria,Mali,G / FI,4.0,0,178,0,1,27,57,85,97,97
2013,Switzerland,Mali,G / FI,130.0,0,293,0,2,4,248,254,186,0
2013,Switzerland,Mali,G / RA,0.0,0,7,0,0,0,0,,0,0
2013,Switzerland,Mali,G / AR,7.0,0,11,0,0,7,11,18,0,0
2013,Cyprus,Mali,G / FI,6.0,0,3,0,0,3,0,3,6,0
2013,Cyprus,Mali,G / AR,0.0,0,2,0,0,1,0,1,1,0
2013,Germany,Mali,G / NA,188.0,0,650,3,1,56,86,146,671,0
2013,Germany,Mali,G / RA,1.0,0,3,0,0,0,1,1,3,0
2013,Germany,Mali,G / JR,12.0,0,0,0,0,0,0,,21,0
2013,Denmark,Mali,G / FI,0.0,0,26,1,0,4,0,5,2,0
2013,Denmark,Mali,G / AR,2.0,0,6,0,0,5,0,5,1,0
2013,Spain,Mali,G / FI,95.0,0,1482,0,0,0,0,,1527,0
2013,Finland,Mali,G / FI,9.0,0,19,0,0,10,9,19,5,0
2013,France,Mali,G / RA,0.0,0,23,0,0,0,0,,0,0
2013,France,Mali,G / FI,0.0,0,1663,276,8,894,0,1178,624,0
2013,France,Mali,G / AR,180.0,0,496,17,12,263,23,315,342,0
2013,United Kingdom,Mali,G / FI,11.0,0,22,3,0,14,6,23,14,0
2013,United Kingdom,Mali,G / RA,0.0,0,1,0,0,1,0,1,0,0
2013,United Kingdom,Mali,G / AR,0.0,0,10,0,0,7,0,7,0,0
2013,Greece,Mali,G / FI,0.0,0,46,0,0,30,7,37,12,0
2013,Greece,Mali,G / AR,0.0,0,16,0,0,4,0,4,36,0
2013,Croatia,Mali,G / FI,4.0,4,14,0,0,0,15,15,3,3
2013,Hungary,Mali,G / FI,0.0,0,304,0,1,141,117,259,19,0
2013,Hungary,Mali,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Ireland,Mali,G / FI,0.0,0,7,7,0,0,0,7,0,0
2013,Ireland,Mali,G / SP,1.0,0,0,0,0,0,0,,1,0
2013,Iceland,Mali,G / AR,0.0,0,1,0,0,0,0,,1,0
2013,Iceland,Mali,G / FI,0.0,0,2,0,0,0,1,1,0,0
2013,Italy,Mali,G / FI,623.0,0,1714,12,1469,202,0,1683,949,0
2013,Italy,Mali,G / RA,0.0,0,92,0,0,0,0,,0,0
2013,Luxembourg,Mali,G / FI,4.0,0,6,0,0,0,2,2,3,0
2013,Malta,Mali,G / FI,1.0,0,40,0,0,17,2,19,21,0
2013,Malta,Mali,G / AR,0.0,0,0,0,0,3,0,3,0,0
2013,Montenegro,Mali,G / FA,0.0,0,3,0,0,0,2,2,1,0
2013,Netherlands,Mali,G / JR,0.0,0,0,0,0,2,0,2,0,0
2013,Netherlands,Mali,G / FI,0.0,0,58,1,1,54,2,58,0,0
2013,Netherlands,Mali,G / RA,0.0,0,3,0,0,0,0,,0,0
2013,Norway,Mali,G / FI,0.0,0,64,4,2,19,39,64,9,0
2013,Norway,Mali,G / AR,6.0,0,40,0,0,30,3,33,13,0
2013,Poland,Mali,G / FI,0.0,0,2,0,0,0,0,,2,0
2013,Portugal,Mali,G / FI,0.0,0,26,0,1,0,19,20,6,0
2013,Romania,Mali,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Slovakia,Mali,G / FI,0.0,0,1,0,1,1,0,2,0,0
2013,Sweden,Mali,G / FI,29.0,0,65,4,2,18,5,29,30,0
2013,Sweden,Mali,G / AR,3.0,0,21,0,1,10,1,12,13,0
2013,Turkey,Mali,U / FI,3.0,3,79,0,0,0,1,1,81,81
2013,Turkey,Myanmar,U / AR,0.0,0,1,0,0,0,0,,1,1
2013,Ukraine,Myanmar,G / FI,3.0,2,1,0,0,0,0,,4,0
2013,Ukraine,Myanmar,G / AR,1.0,1,1,0,0,0,0,,2,1
2013,Austria,Myanmar,G / FA,8.0,0,15,9,1,2,0,12,11,0
2013,Belgium,Myanmar,G / FI,21.0,0,13,3,0,1,0,4,32,0
2013,Belgium,Myanmar,G / JR,0.0,0,0,0,0,1,0,1,0,0
2013,Bulgaria,Myanmar,G / FI,0.0,0,8,0,0,2,1,3,5,5
2013,Bosnia and Herzegovina,Myanmar,G / FI,1.0,1,0,1,0,0,0,1,0,0
2013,Switzerland,Myanmar,G / FI,14.0,0,7,0,0,0,5,5,17,0
2013,Germany,Myanmar,G / NA,85.0,0,68,28,10,10,1,49,96,0
2013,Germany,Myanmar,G / RA,0.0,0,0,0,0,1,0,1,0,0
2013,Germany,Myanmar,G / JR,24.0,0,0,0,0,0,0,,20,0
2013,Denmark,Myanmar,G / FI,12.0,0,35,1,0,20,0,21,24,0
2013,Denmark,Myanmar,G / AR,12.0,0,21,2,2,17,0,21,11,0
2013,Spain,Myanmar,G / FI,0.0,0,1,0,0,0,0,,1,0
2013,Finland,Myanmar,G / FI,1.0,0,5,0,1,0,1,2,5,0
2013,France,Myanmar,G / RA,0.0,0,23,0,0,0,0,,0,0
2013,France,Myanmar,G / FI,0.0,0,276,21,0,376,0,397,254,0
2013,France,Myanmar,G / AR,137.0,0,349,35,0,158,6,199,280,0
2013,United Kingdom,Myanmar,G / FI,55.0,0,73,21,1,20,5,47,71,0
2013,United Kingdom,Myanmar,G / RA,0.0,0,3,0,0,0,0,,0,0
2013,United Kingdom,Myanmar,G / AR,0.0,0,16,6,0,11,4,21,0,0
2013,Greece,Myanmar,G / FI,0.0,0,6,0,0,7,0,7,2,0
2013,Greece,Myanmar,G / AR,0.0,0,6,0,0,0,0,,45,0
2013,Croatia,Myanmar,G / FI,0.0,0,1,0,0,0,1,1,0,0
2013,Hungary,Myanmar,G / FI,3.0,0,7,0,0,3,8,11,3,0
2013,Hungary,Myanmar,G / RA,0.0,0,2,0,0,0,0,,0,0
2013,Ireland,Myanmar,G / FI,3.0,0,1,0,0,4,0,4,0,0
2013,Ireland,Myanmar,G / AR,3.0,0,4,3,0,4,0,7,0,0
2013,Ireland,Myanmar,G / SP,9.0,0,0,0,0,1,0,1,8,0
2013,Italy,Myanmar,G / FI,2.0,0,1,2,1,1,0,4,0,0
2013,Netherlands,Myanmar,G / JR,0.0,0,0,0,2,1,0,3,0,0
2013,Netherlands,Myanmar,G / FI,0.0,0,69,0,55,8,0,63,0,0
2013,Netherlands,Myanmar,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Norway,Myanmar,G / FI,0.0,0,8,4,0,4,1,9,2,0
2013,Norway,Myanmar,G / AR,15.0,0,10,0,0,14,0,14,6,0
2013,Romania,Myanmar,G / FI,0.0,0,7,6,0,1,0,7,0,0
2013,Romania,Myanmar,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Sweden,Myanmar,G / FI,1.0,0,4,1,0,0,2,3,2,0
2013,Turkey,Myanmar,U / FI,9.0,9,12,0,0,0,6,6,15,15
2013,Albania,Montenegro,G / FI,0.0,0,1,0,0,0,1,1,0,0
2013,Austria,Montenegro,G / FA,9.0,0,10,0,0,8,0,8,11,0
2013,Belgium,Montenegro,G / FI,0.0,0,12,0,0,4,1,5,0,0
2013,Belgium,Montenegro,G / RA,0.0,0,13,0,0,0,0,,0,0
2013,Belgium,Montenegro,G / JR,0.0,0,0,0,0,3,6,9,0,0
2013,Bosnia and Herzegovina,Montenegro,G / FI,1.0,1,0,0,0,0,0,,1,1
2013,Switzerland,Montenegro,G / FI,16.0,0,19,0,1,15,17,33,16,0
2013,Switzerland,Montenegro,G / RA,0.0,0,8,0,0,0,0,,0,0
2013,Switzerland,Montenegro,G / AR,5.0,0,47,0,0,42,5,47,5,0
2013,Germany,Montenegro,G / NA,49.0,0,258,0,6,138,37,181,121,0
2013,Germany,Montenegro,G / RA,52.0,0,121,0,1,15,101,117,59,0
2013,Germany,Montenegro,G / JR,166.0,0,0,0,0,0,0,,134,0
2013,Denmark,Montenegro,G / FI,0.0,0,2,0,0,8,0,8,0,0
2013,Denmark,Montenegro,G / AR,0.0,0,1,0,0,0,0,,1,0
2013,Finland,Montenegro,G / FI,0.0,0,7,0,0,7,0,7,0,0
2013,France,Montenegro,G / RA,0.0,0,4,0,0,0,0,,0,0
2013,France,Montenegro,G / FI,0.0,0,243,0,2,139,0,141,15,0
2013,France,Montenegro,G / AR,87.0,0,129,4,3,121,15,143,84,0
2013,Greece,Montenegro,G / FI,0.0,0,0,0,0,0,1,1,0,0
2013,Hungary,Montenegro,G / FI,4.0,0,0,0,0,3,3,6,0,0
2013,Italy,Montenegro,G / FI,38.0,0,30,0,9,21,0,30,9,0
2013,Luxembourg,Montenegro,G / FI,66.0,0,89,9,0,127,11,147,39,0
2013,Luxembourg,Montenegro,G / RA,0.0,0,24,0,0,4,0,4,0,0
2013,Luxembourg,Montenegro,G / JR,0.0,0,39,0,0,0,0,,0,0
2013,Netherlands,Montenegro,G / FI,0.0,0,10,0,0,1,1,2,0,0
2013,Norway,Montenegro,G / FI,1.0,0,12,0,0,6,6,12,0,0
2013,Norway,Montenegro,G / AR,3.0,0,6,0,0,4,0,4,5,0
2013,Slovenia,Montenegro,G / FI,0.0,0,1,0,0,0,1,1,0,0
2013,Sweden,Montenegro,G / FI,12.0,0,125,0,7,63,18,88,49,0
2013,Sweden,Montenegro,G / AR,12.0,0,37,0,0,47,1,48,11,0
2013,Ukraine,Mongolia,G / FI,1.0,1,1,0,0,0,0,,2,0
2013,Ukraine,Mongolia,G / AR,1.0,1,0,0,0,0,0,,1,0
2013,Austria,Mongolia,G / FA,276.0,0,112,0,7,117,23,147,246,0
2013,Belgium,Mongolia,G / FI,33.0,0,24,0,0,34,6,40,13,0
2013,Belgium,Mongolia,G / RA,0.0,0,12,0,0,0,6,6,0,0
2013,Belgium,Mongolia,G / JR,0.0,0,0,0,0,13,0,13,0,0
2013,Bulgaria,Mongolia,G / FI,2.0,0,0,0,0,0,0,,2,2
2013,Switzerland,Mongolia,G / FI,43.0,0,65,0,17,25,36,78,52,0
2013,Switzerland,Mongolia,G / RA,0.0,0,4,0,0,0,0,,0,0
2013,Switzerland,Mongolia,G / AR,26.0,0,39,0,1,48,14,63,8,0
2013,Cyprus,Mongolia,G / FI,2.0,0,0,0,0,0,2,2,0,0
2013,Cyprus,Mongolia,G / AR,1.0,0,0,0,0,0,0,,1,0
2013,Germany,Mongolia,G / NA,49.0,0,151,1,2,7,22,32,168,0
2013,Germany,Mongolia,G / RA,4.0,0,3,0,0,0,1,1,6,0
2013,Germany,Mongolia,G / JR,4.0,0,0,0,0,0,0,,11,0
2013,Denmark,Mongolia,G / FI,0.0,0,1,0,0,0,0,,0,0
2013,Spain,Mongolia,G / FI,5.0,0,0,0,0,3,0,3,1,0
2013,Finland,Mongolia,G / FI,1.0,0,0,0,0,0,1,1,0,0
2013,France,Mongolia,G / RA,0.0,0,27,0,0,0,0,,0,0
2013,France,Mongolia,G / FI,0.0,0,166,6,3,164,0,173,12,0
2013,France,Mongolia,G / AR,146.0,0,137,7,3,197,14,221,70,0
2013,United Kingdom,Mongolia,G / FI,38.0,0,39,3,6,14,5,28,50,0
2013,United Kingdom,Mongolia,G / RA,0.0,0,2,0,0,0,0,,0,0
2013,United Kingdom,Mongolia,G / AR,0.0,0,8,1,0,3,0,4,0,0
2013,Greece,Mongolia,G / FI,0.0,0,0,0,0,1,0,1,1,0
2013,Greece,Mongolia,G / AR,0.0,0,1,0,0,0,0,,2,0
2013,Hungary,Mongolia,G / FI,4.0,0,0,0,0,3,0,3,0,0
